;title;year;conc;poptype
3456;de la Torre 2017;2017;['goal', 'small', 'Caribbean', 'strategic', 'cheap', 'oil', 'economic', 'assistance', 'Chávez', 'populist', 'leader', 'like', 'Morales', 'Correa', 'share', 'Chávez', 'ideological', 'goal', 'opportunity', 'learn'];nationalist
3457;Engler 2020;2020;['dominant', 'diﬀerent', 'party', 'article', 'analyse', 'anticorruption', 'claim', 'associate', 'factor', 'relate', 'populist', 'narrative', 'antiestablishment', 'claim', 'ideology', 'challenger', 'character', 'party', 'oppose', 'factor'];radical
3458;Engler 2020;2020;['62', 'party', 'parliamentary', 'election', 'between_2000_and_2016', 'allow', 'explore', 'relationship', 'party', 'populist', 'narrative', 'good', 'governance', 'factor', 'corruption', 'discourse', 'relationship', 'evolution', 'time', 'article'];nationalist
3459;Engler 2020;2020;['number', 'party', 'conservative', 'use', 'anti-corruption', 'anti-establishment', 'rhetoric', 'overlap', 'case', 'populist', 'narrative', 'clearly', 'fall', 'short', 'explain', 'party', 'high', 'salience', 'anti-corruption', 'claim'];authoritatian
3460;Engler 2020;2020;['Table', 'Appendix', '1', 'n', '170', 'r-squared', '0', 'm3', '0', 'narrative', 'populist', 'narrative', 'show', 'party', 'economic', 'position', 'signiﬁcant', 'positive', 'eﬀect', 'salience'];right-wing
3461;Aslanidis, Kaltwasser 2016;2016;['disposition', 'prior', 'enter', 'analysis', 'important', 'provide', 'background', 'information', 'emergence', 'populist', 'governing', 'alliance', 'scrutiny', 'transition', 'democracy', '1974', 'furnish', 'Greece', 'remarkably', 'stable'];radical
3462;Aslanidis, Kaltwasser 2016;2016;['November_2011', 'technocratic', 'government', 'take', 'enforce', 'austerity', 'backing', 'ND', 'LAOS', 'small', 'populist', 'party', 'Roberts4', 'illustrate', 'regard', 'similar', 'sovereign', 'debt', 'crisis', 'Latin_America'];right-wing
3463;Aslanidis, Kaltwasser 2016;2016;['PASOK', 'power', 'gradually', 'diminish', 'command', 'little', 'more_than_5_%', 'lawmaker', 'second', 'populist', 'party', 'the_Coalition_of_the_Radical_Left', 'SYRIZA', 'strong', 'political', 'party', 'head', 'Tsipras', 'SYRIZA', 'win'];left-wing
3464;Aslanidis, Kaltwasser 2016;2016;['Europe', 'road', 'growth', 'social', 'cohesion', 'communication', 'strategy', 'masterfully', 'oscillate', 'outsider', 'populist', 'critique', 'bound', 'greek', 'symbolic', 'landscape', 'insider', 'critique', 'roam', 'european'];left-wing
3465;Aslanidis, Kaltwasser 2016;2016;['domestically', 'opponent', 'critic', 'syriza-anel', 'coalition', 'frame', 'issue', 'predominantly', 'noble', 'battle', 'populism', 'international', 'forum', 'SYRIZA', 'enjoy', 'considerable', 'level', 'support', 'circle', 'academic'];left-wing
3466;Aslanidis, Kaltwasser 2016;2016;['populism', 'conceive', 'people', 'sociological', 'term', 'economically', 'politically', 'exclude', 'Greeks', 'ANEL', 'populist', 'discourse', 'add', 'clearly', 'socially', 'conservative', 'overtone', 'define', 'people', 'community'];nativist
3467;Aslanidis, Kaltwasser 2016;2016;['Venezuela', 'Russia', 'sensitize', 'action', 'see', 'put', 'Greece', 'course', 'competitive', 'populist', 'coalition', 'government', 'openly', 'exhibit', 'resolution', 'fundamentally', 'erode', 'democratic', 'institution', 'element'];authoritatian
3468;Aslanidis, Kaltwasser 2016;2016;['pursue', 'personal', 'political', 'agenda', 'fact', 'ministry', 'military', 'affair', 'give', 'nationalist-populist', 'leader', 'ANEL', 'aggravate', 'liberal', 'concern', 'Kammenos', 'mainly', 'aim', 'tap', 'electorally'];radical
3469;Aslanidis, Kaltwasser 2016;2016;['detect', '2015', 'contrary', 'government', 'latin_american', 'country', 'Ecuador18', 'Venezuela', 'greek', 'populist', 'push', 'constituent', 'assembly', 'institutionally', 'undermine', 'liberal', 'democracy', 'accord', 'specific'];radical
3470;Aslanidis, Kaltwasser 2016;2016;['syriza-anel', 'government', 'ideological', 'partisan', 'liberal', 'ideologue', 'take', 'issue', 'nature', 'populist', 'coalition', 'potential', 'threat', 'european', 'value', 'integrity', 'Eurozone', 'partisans', 'want', 'elbow'];radical
3471;Aslanidis, Kaltwasser 2016;2016;['uncharted', 'water', 'government', 'capitulate', 'July_2015', 'win', 'fateful', 'referendum', 'element', 'populist', 'appeal', 'quickly', 'evaporate', 'pro-', 'versus', 'antibailout', 'cleavage', 'define', 'populist', 'greek'];radical
3472;Aslanidis, Kaltwasser 2016;2016;['cordon', 'sanitaire', 'untenable', 'opposition', 'force', 'awkwardly', 'oscillate', 'shaming', 'tame', 'confront', 'populist', 'government', 'aim', 'gradually', 'domesticate', 'supranational', 'level', 'conservative', 'party', 'fight'];radical
3473;Aslanidis, Kaltwasser 2016;2016;['devaluation', 'bond', 'issuance', 'interest', 'rate', 'manipulation', 'function', 'hard', 'efficient', 'deterrent', 'populist', 'material', 'constraint', 'obviously', 'efficient', 'symbolic', 'one', 'coincidence', 'global', 'market'];radical
3474;Aslanidis, Kaltwasser 2016;2016;['policy', 'politic', 'coalition', 'formation', 'two', 'topic', 'great', 'analytical', 'significance', 'scholar', 'populism', 'greek', 'government', 'foreshadow', 'similar', 'development', 'european', 'prospect', 'seriously', 'consider'];nationalist
3475;Lisi, Borghetto 2018;2018;['ﬁgure', 'distinct', 'rhetoric', 'mainstream', 'party', 'less_than_two', 'anti-elitist', 'salience', 'low', 'populist', 'party', 'Southern_Europe', 'SYRIZA', 'Συνασπισμός', 'Ριζοσπαστικής', 'Αριστεράς', 'Coalition_of_the_Radical_Left', 'score', '8', 'Podemos'];left-wing
3476;Lisi, Borghetto 2018;2018;['mean', 'party', 'ideology', 'signiﬁcantly', 'distinct', 'mainstream', 'party', 'term', 'degree', 'populism', 'regardless', 'particular', 'ideology', 'research', 'argue', 'two', 'main', 'factor', 'lead', 'extreme'];radical
3477;Lisi, Borghetto 2018;2018;['new', 'outsider', 'party', 'directly', 'challenge', 'cartel', 'dominant', 'party', 'anti-establishment', 'rhetoric', 'populism', 'enable', 'party', 'appeal', 'citizen', 'dissatisﬁe', 'representative', 'democracy', 'reject', 'anti-democratic'];radical
3478;Lisi, Borghetto 2018;2018;['citizen', 'dissatisﬁe', 'representative', 'democracy', 'reject', 'anti-democratic', 'stance', 'high', 'degree', 'populist', 'programmatic', 'discourse', 'empirical', 'research', 'suggest', 'electoral', 'performance', 'important', 'element', 'shape'];radical
3479;Lisi, Borghetto 2018;2018;['populist', 'time', 'base', 'argument', 'expectation', 'portuguese', 'party', 'likely', 'grow', 'degree', 'populism', 'onset', 'economic', 'crisis', 'overall', 'shift', 'mainly', 'drive', 'party', 'programmatic'];radical
3480;Lisi, Borghetto 2018;2018;['economic', 'crisis', 'overall', 'shift', 'mainly', 'drive', 'party', 'programmatic', 'discourse', 'populist', 'onset', 'crisis', 'finally', 'argue', 'party', 'adopt', 'populist', 'rhetoric', 'impact', 'blame'];radical
3481;Lisi, Borghetto 2018;2018;['sign', 'mou', 'external', 'lender', 'start', 'adjustment', 'programme', 'lead', 'party', 'use', 'populist', 'discourse', 'attack', 'directly', 'european', 'actor', 'representative', 'institution', 'communists', 'BE'];nationalist
3482;Lisi, Borghetto 2018;2018;['Portugal', 'regain', 'access', 'ﬁnancial', 'market', 'mid-2014', 'be', 'opt', 'substantially', 'tone', 'populist', 'appeal', '4', 'cent', 'PCP', 'decrease', '18', 'cent', 'regard', 'party'];moderate
3483;Lisi, Borghetto 2018;2018;['2015', 'unsuccessful', 'elect', 'only_one', 'representative', 'PAN', '2015', 'manifesto', 'qualiﬁed', 'populist', 'average', 'share', '7', 'cent', '2011', '2', 'cent', '2015', 'party', 'rank'];moderate
3484;Lisi, Borghetto 2018;2018;['be', 'performance', '2011', 'look', 'like', 'one-oﬀ', 'deviation', 'consistent', 'path', 'populism', 'share', 'unsuccessful', 'non-mainstream', 'party', 'hand', 'datum', 'reveal', 'PCP', 'manifesto', 'feature'];moderate
3485;Lisi, Borghetto 2018;2018;['two', 'challenger', 'party', 'stand', 'rest', 'pcp', 'display', 'far', 'great', 'use', 'populism', 'be', 'hand', 'test', 'yield', 'mixed', 'result', 'increase', 'positively', 'correlate'];radical
3486;Lisi, Borghetto 2018;2018;['be', 'hand', 'test', 'yield', 'mixed', 'result', 'increase', 'positively', 'correlate', 'populism', 'PCP', 'electoral', 'loss', 'associate', 'great', 'use', 'populism', 'election', 'case', 'PCP'];radical
3487;Lisi, Borghetto 2018;2018;['positively', 'correlate', 'populism', 'PCP', 'electoral', 'loss', 'associate', 'great', 'use', 'populism', 'election', 'case', 'PCP', 'be', 'finally', 'test', 'marginal', 'eﬀect', 'crisis', 'result'];radical
3488;Lisi, Borghetto 2018;2018;['content', 'marxist', 'theoretical', 'framework', 'be', 'come', 'close', 'new', 'generation', 'populism', 'like', 'SYRIZA', 'Greece', 'Stavrakakis_&_Katsambekis', '2014', 'Tsakatika_2016', 'Podemos', 'Spain', 'Rodríguez-Teruel_,_Barrio_&_Barberà', '2016'];left-wing
3489;Lisi, Borghetto 2018;2018;['democracy', 'ﬁnding', 'indicate', 'general', 'crisis', 'inconsequential', 'party', 'communication', 'strategy', 'BE', 'populist', 'reference', 'reach', 'peak', '2011', 'party', 'language', 'subsequent', 'election', '2015'];moderate
3490;Lisi, Borghetto 2018;2018;['analysis', 'portuguese', 'case', 'indicate', 'electoral', 'performance', 'partially', 'associate', 'adoption', 'populist', 'discourse', 'eﬀect', 'dependent', 'contextual', 'ad', 'hoc', 'factor', 'make', 'diﬃcult', 'achieve'];radical
3491;Batory, Svensson 2019;2019;['policy', 'practice', 'populist', 'actor', 'employ', 'gain', 'maintain', 'power', 'key', 'word', 'populism', 'participatory', 'governance', 'collaborative', 'governance', 'Hungary', 'consultation', 'cite', 'article', 'batory_,_a.'];nationalist
3492;Batory, Svensson 2019;2019;['cite', 'article', 'batory_,_a.', 'Svensson', 'S.', '2019', 'use', 'abuse', 'participatory', 'governance', 'populist', 'government', 'Policy_&_Politics', '47(2', '227–44', 'DOI', 'introduction', 'build', 'future', 'foundation'];nationalist
3493;Batory, Svensson 2019;2019;['citizen', 'Floridia', '2017', '4', 'scholarship', 'far', 'largely', 'overlook', 'question', 'happen', 'populist', 'actor', 'mainstream', 'party', 'employ', 'institutionalise', 'participatory', 'method', 'argue', 'despite'];inclusive
3494;Batory, Svensson 2019;2019;['Hungary', 'consultation', 'Hungary', 'arguably', 'represent', 'establish', 'participatory', 'exercise', 'employ', 'populist', 'actor', 'contemporary', 'EU', 'country', 'clearly', 'one', 'populist', 'proclivity', 'claim', 'listen'];nationalist
3495;Batory, Svensson 2019;2019;['input', 'public', 'consultation', 'traditional', 'call', 'direct', 'democracy', 'contribute', 'electoral', 'gain', 'populist', 'party', 'the_Czech_Republic', 'Freedom_and_Direct_Democracy_Party', 'unexpectedly', 'successful', '2017', 'election', 'Germany', 'alternative'];right-wing
3496;Batory, Svensson 2019;2019;['controversial', 'policy', 'enact', 'people', 'main', 'characteristic', 'communication', 'consultation', 'course', 'hallmark', 'populism', 'government', 'clear', 'tendency', 'conflate', 'respondent', 'consultation', 'express', 'opinion', 'line'];nationalist
3497;Batory, Svensson 2019;2019;['people', 'homogeneous', 'group', 'case', 'exclude', 'ignore', 'member', 'community', 'disagree', 'populist', 'leader', 'proclamation', 'general', 'express', 'consultation', 'allow', 'Orbán', 'claim', 'criticism'];nationalist
3498;Batory, Svensson 2019;2019;['mainstream', 'political', 'class', 'consider', 'power', 'condemn', 'practice', 'ask', 'question', 'citizen', 'populism', 'Hungarians', 'surprise', 'attitude', 'use', 'consultation', 'visà-vi', 'EU', 'institution', 'refer'];nationalist
3499;Batory, Svensson 2019;2019;['instrument', 'participation', 'course', 'accident', 'practice', 'observe', 'country', 'key', 'european', 'example', 'populist', 'party', 'power', 'extent', 'country', 'government', 'justify', 'consultation', 'narrative', 'participatory'];nationalist
3500;Batory, Svensson 2019;2019;['legitimacy', 'democratic', 'quality', 'policy', 'responsiveness', 'opposite', 'particular', 'participatory', 'exercise', 'marry', 'populism', 'large-scale', 'effect', 'policy', 'politic', 'manipulate', 'people', 'partisan', 'goal', 'proper'];nationalist
3501;Salgado, Stavrakakis 2019;2019;['debate', 'potentially', 'positive', 'effect', 'investigate', 'empirically', 'far', 'example', 'positive', 'effect', 'populism', 'relate', 'new', 'topic', 'agenda', 'usually', 'mean', 'medium', 'coverage', 'recognition'];inclusive
3502;Salgado, Stavrakakis 2019;2019;['support', 'grow', 'France', 'UK', 'Sweden', 'Germany', 'Southern_Europe', 'mainly', 'inspire', 'populism', 'manage', 'win', 'popular', 'support', 'Mudde', 'explain', 'fundamental', 'difference', 'populist', 'demand'];left-wing
3503;Salgado, Stavrakakis 2019;2019;['inspire', 'populism', 'manage', 'win', 'popular', 'support', 'Mudde', 'explain', 'fundamental', 'difference', 'populist', 'demand', 'new', 'new', 'social', 'movement', 'Green', 'party', 'deliberative', 'democracy'];left-wing
3504;Salgado, Stavrakakis 2019;2019;['participation', 'leadership', 'second', 'kind', 'want', 'leadership', 'participation', 'case', 'right-', 'populism', 'oppose', 'current', 'orientation', 'EU', 'forward', 'alternative', 'vision', 'Europe', 'look', 'future'];left-wing
3505;Salgado, Stavrakakis 2019;2019;['popular', 'participation', 'political', 'decision', 'pleased', 'architecture', 'decision-making', 'process', 'EU', 'populism', 'Mudde', 'Kaltwasser', 'adopt', 'discursive', 'proﬁle', 'inspire', 'token', 'european', 'value', 'dynamic'];inclusive
3506;Salgado, Stavrakakis 2019;2019;['similar', 'project', 'additionally', 'case', 'selection', 'far', 'arbitrary', 'today', 'distinct', 'set', 'populist', 'force', 'peculiar', 'Southern_Europe', 'constitute', 'new', 'trend', 'different', 'traditional', 'populist'];right-wing
3507;Salgado, Stavrakakis 2019;2019;['populist', 'force', 'peculiar', 'Southern_Europe', 'constitute', 'new', 'trend', 'different', 'traditional', 'populist', 'phenomenon', 'preoccupy', 'research', 'populism', 'european', 'level', 'motivation', 'new', 'political', 'force'];right-wing
3508;Salgado, Stavrakakis 2019;2019;['constitute', 'new', 'trend', 'different', 'traditional', 'populist', 'phenomenon', 'preoccupy', 'research', 'populism', 'european', 'level', 'motivation', 'new', 'political', 'force', 'discourse', 'relate', 'propose', 'alternative'];right-wing
3509;Salgado, Stavrakakis 2019;2019;['Popular', 'PP', 'PSOE', 'political', 'bipolarisation', '2015', '2016', 'election', 'Portugal', 'populist', 'politician', 'Pinto', 'manage', 'elect', 'ep', '2014', 'election', 'article', 'Greece', 'Stavrakakis'];nationalist
3510;Salgado, Stavrakakis 2019;2019;['political', 'culture', 'argument', 'additional', 'implication', 'cleavage', 'theory', 'need', 'register', 'populism', 'anti-populism', 'discursive', 'cleavage', 'Kioupkiolis', 'Seone', 'highlight', 'constitutive', 'feature', 'Podemos', 'case'];inclusive
3511;Salgado, Stavrakakis 2019;2019;['discursive', 'cleavage', 'Kioupkiolis', 'Seone', 'highlight', 'constitutive', 'feature', 'Podemos', 'case', 'populism', 'follow', 'Mudde', 'Kaltwasser', 'discourse', 'analysis', 'material', 'interview', 'party', 'representative', 'order'];inclusive
3512;Miao 2020;2020;['populist', 'idea', 'echo', 'reverberate', 'region', 'world', 'paper', 'examine', 'core', 'concept', 'populism', 'people', 'elite', 'construct', 'contest', 'China', 'netizen', 'contextualise', 'rise', 'populist'];right-wing
3513;Miao 2020;2020;['concept', 'populism', 'people', 'elite', 'construct', 'contest', 'China', 'netizen', 'contextualise', 'rise', 'populist', 'America', 'relation', 'China', 'construct', 'narrative', 'learn', 'lesson', 'China', 'american'];right-wing
3514;Miao 2020;2020;['political', 'style', 'Jinping', 'describe', 'populist', 'Perry', '2015', 'add', 'relevance', 'explore', 'populism', 'chinese', 'context', 'paper', 'examine', 'core', 'concept', 'populism', 'include', 'people'];right-wing
3515;Miao 2020;2020;['relevance', 'explore', 'populism', 'chinese', 'context', 'paper', 'examine', 'core', 'concept', 'populism', 'include', 'people', 'elite', 'construct', 'contest', 'chinese', 'cyberspace', 'organise', 'ﬁve', 'main'];right-wing
3516;Miao 2020;2020;['cyberspace', 'rationale', 'context', 'enquiry', 'focus', 'antagonistic', 'relationship', 'people', 'central', 'populism', 'discuss', 'key', 'concept', 'relationship', 'construct', 'contest', 'China', 'use', 'chinese', 'netizen'];right-wing
